40	30
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	1	1	23	23	23	23	23	23	23	23	23	23	23	23	23	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	1	1	23	23	23	23	23	23	23	23	23	23	23	23	23	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	1	1	23	23	23	23	23	23	23	23	23	23	23	23	23	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	1	1	23	23	23	23	23	23	23	23	23	23	23	23	23	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	18	19	18	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
